ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"gene-Hccs"	"Hccs"	chrNC_000086.8	-	168103110	168103361	168103170	168103361	168102433	168102586	15	41,30,25,21	3,3,14,4	31,18,26,35	5,2,8,11	99	39	0.587592011331464	0.888794638988769	0.843,0.798,0.413,0.674	0.71,0.78,0.561,0.556	0.03
16	"gene-Prps2"	"Prps2"	chrNC_000086.8	-	166156989	166157182	166156998	166157182	166148114	166148213	16	3,1,3,2	20,26,29,19	4,2,5,1	18,15,22,11	48	39	0.132059512982716	0.545855614078368	0.109,0.03,0.078,0.079	0.153,0.098,0.156,0.069	-0.045
17	"gene-Prps2"	"Prps2"	chrNC_000086.8	-	166156989	166157182	166156998	166157182	166150379	166155578	17	0,1,0,0	0,1,1,0	0,0,2,0	0,1,1,2	48	39	0.439841987582511	0.790968920470108	NA,0.448,0.0,NA	NA,0.0,0.619,0.0	0.018
18	"gene-Tlr7"	"Tlr7"	chrNC_000086.8	-	166113396	166113567	166113432	166113567	166112996	166113095	18	0,0,2,0	0,0,0,1	0,0,0,0	0,1,1,1	75	39	0.0677826280727819	0.436791857587401	NA,NA,1.0,0.0	NA,0.0,0.0,0.0	0.5
25	"gene-Ofd1"	"Ofd1"	chrNC_000086.8	-	165191584	165191696	165191637	165191696	165188992	165189604	25	39,37,37,27	0,0,0,0	48,32,59,37	2,1,4,0	92	39	0.000301324531822189	0.111209435573691	1.0,1.0,1.0,1.0	0.911,0.931,0.862,1.0	0.074
26	"gene-Glra2"	"Glra2"	chrNC_000086.8	-	164109797	164110407	164110159	164110407	164107496	164107630	26	316,321,336,345	2,4,2,1	265,267,240,259	2,2,5,2	401	39	0.288373783019275	0.71051890942988	0.939,0.886,0.942,0.971	0.928,0.928,0.824,0.926	0.033
27	"gene-Fancb"	"Fancb"	chrNC_000086.8	+	163778339	163778767	163778339	163778418	163778882	163779117	27	40,34,27,17	0,0,1,0	37,25,28,39	1,3,2,0	388	39	0.15927792078814	0.577135532941921	1.0,1.0,0.731,1.0	0.788,0.456,0.585,1.0	0.226
28	"gene-Piga"	"Piga"	chrNC_000086.8	+	163205579	163206359	163205579	163205982	163210927	163211060	28	31,29,50,44	0,2,3,2	23,16,22,25	4,3,6,0	416	39	0.125080200495642	0.535048499370607	1.0,0.576,0.61,0.673	0.35,0.333,0.256,1.0	0.23
29	"gene-Siah1b"	"Siah1b"	chrNC_000086.8	-	162859010	162859131	162859110	162859131	162858573	162858665	29	1,0,0,0	1,1,1,0	0,0,1,1	0,1,0,3	139	39	0.4307323341578	0.785306579328568	0.219,0.0,0.0,NA	NA,0.0,1.0,0.086	-0.289
30	"gene-Ctps2"	"Ctps2"	chrNC_000086.8	+	161684555	161684910	161684555	161684743	161685567	161685672	30	24,25,23,19	0,0,2,1	29,21,18,30	0,0,3,0	206	39	0.999202115572178	0.999219940423941	1.0,1.0,0.685,0.782	1.0,1.0,0.532,1.0	-0.016
31	"gene-Ctps2"	"Ctps2"	chrNC_000086.8	+	161684590	161684910	161684590	161684835	161686429	161686634	31	29,38,33,23	0,0,1,0	30,27,22,33	1,0,0,0	114	39	0.999202115572178	0.999219940423941	1.0,1.0,0.919,1.0	0.911,1.0,1.0,1.0	0.002
32	"gene-Ctps2"	"Ctps2"	chrNC_000086.8	+	161684556	161684910	161684556	161684743	161693004	161693175	32	23,22,23,18	4,1,10,6	34,22,25,31	3,2,6,1	206	39	0.0977838161876919	0.491131774916578	0.521,0.806,0.303,0.362	0.682,0.676,0.441,0.854	-0.165
33	"gene-Ctps2"	"Ctps2"	chrNC_000086.8	+	161696203	161696471	161696203	161696304	161704194	161704311	33	9,5,1,0	70,70,71,93	2,5,6,3	69,69,89,70	206	39	0.550756062486249	0.864009317672563	0.024,0.013,0.003,0.0	0.005,0.014,0.013,0.008	0.0
34	"gene-Phka2"	"Phka2"	chrNC_000086.8	+	159285157	159285900	159285157	159285288	159306267	159306426	34	37,60,65,75	2,0,1,0	49,43,53,77	2,2,0,0	651	39	0.763151525091494	0.983828683511222	0.526,1.0,0.796,1.0	0.595,0.563,1.0,1.0	0.041
35	"gene-Phka2"	"Phka2"	chrNC_000086.8	+	159369774	159369950	159369774	159369945	159371960	159372014	35	0,0,2,5	32,18,19,23	7,4,5,5	34,31,17,24	44	39	0.0312450269424466	0.373491781701079	0.0,0.0,0.085,0.162	0.154,0.103,0.207,0.156	-0.093
36	"gene-Adgrg2"	"Adgrg2"	chrNC_000086.8	+	159241830	159241878	159241830	159241869	159244338	159244377	36	0,0,0,0	0,2,0,0	1,2,0,0	0,0,0,0	48	39	0.062253430420898	0.436791857587401	NA,0.0,NA,NA	1.0,1.0,NA,NA	-1.0
37	"gene-Klf8"	"Klf8"	chrNC_000086.8	+	152142837	152142960	152142837	152142899	152143291	152143479	37	2,3,2,7	0,0,0,4	8,1,2,2	1,0,0,2	100	39	0.999202115572178	0.999219940423941	1.0,1.0,1.0,0.406	0.757,1.0,1.0,0.281	0.092
38	"gene-Kantr"	"Kantr"	chrNC_000086.8	-	151110361	151110489	151110405	151110489	151110156	151110235	38	11,14,30,16	3,6,6,3	11,15,18,22	3,0,2,2	83	39	0.0437418909218559	0.411331682682418	0.633,0.523,0.701,0.715	0.633,1.0,0.809,0.838	-0.177
39	"gene-Kdm5c"	"Kdm5c"	chrNC_000086.8	+	151054855	151054934	151054855	151054925	151055070	151055270	39	38,27,33,37	75,78,79,99	44,50,34,54	118,105,60,103	48	39	0.200787573152323	0.626952187843554	0.292,0.22,0.253,0.233	0.233,0.279,0.315,0.299	-0.032
40	"gene-Iqsec2"	"Iqsec2"	chrNC_000086.8	+	150999336	150999462	150999336	150999435	151001872	151001972	40	48,36,25,20	1,0,0,0	36,31,42,20	2,0,0,0	66	39	0.548591237324085	0.861606270212289	0.966,1.0,1.0,1.0	0.914,1.0,1.0,1.0	0.013
41	"gene-Wnk3"	"Wnk3"	chrNC_000086.8	+	149952479	149952955	149952479	149952708	149953823	149953876	41	4,6,7,13	0,0,0,1	2,10,2,4	0,0,0,0	286	39	0.388927858812307	0.755471380426784	1.0,1.0,1.0,0.639	1.0,1.0,1.0,1.0	-0.09
42	"gene-Wnk3"	"Wnk3"	chrNC_000086.8	+	149952479	149952955	149952479	149952708	149954641	149954762	42	4,5,7,15	4,0,0,0	2,10,2,4	2,1,1,0	286	39	0.280499555166348	0.703940571552645	0.12,1.0,1.0,1.0	0.12,0.577,0.214,1.0	0.302
43	"gene-Wnk3"	"Wnk3"	chrNC_000086.8	+	149952479	149952716	149952479	149952708	149981017	149981669	43	1,7,2,7	11,10,14,11	1,2,0,0	6,6,1,5	47	39	0.390182315632421	0.756299048343906	0.07,0.367,0.106,0.346	0.121,0.217,0.0,0.0	0.138
44	"gene-Wnk3"	"Wnk3"	chrNC_000086.8	+	149952479	149952955	149952479	149952708	149981017	149981669	44	4,6,13,23	11,10,14,11	2,18,9,8	6,6,1,5	286	39	0.185941433947142	0.610544101846832	0.047,0.076,0.112,0.222	0.043,0.29,0.551,0.179	-0.151
45	"gene-Wnk3"	"Wnk3"	chrNC_000086.8	+	149952479	149952955	149952479	149952716	149981017	149981669	45	4,6,13,19	1,7,2,3	2,18,9,8	1,2,0,0	278	39	0.0297816485408106	0.365136775030369	0.359,0.107,0.477,0.47	0.219,0.558,1.0,1.0	-0.341
46	"gene-Wnk3"	"Wnk3"	chrNC_000086.8	+	150076805	150077037	150076805	150076896	150077417	150077548	46	44,47,22,44	20,26,27,21	34,27,19,31	13,19,5,19	180	39	0.422663764979488	0.781099721545365	0.323,0.281,0.15,0.312	0.362,0.235,0.452,0.261	-0.061
47	"gene-Tsr2"	"Tsr2"	chrNC_000086.8	-	149873591	149873777	149873600	149873777	149870089	149873410	47	11,22,21,12	74,65,80,67	12,15,14,22	77,41,92,58	48	39	0.88041164272298	0.999219940423941	0.108,0.216,0.176,0.127	0.112,0.229,0.11,0.236	-0.015
48	"gene-Maged2"	"Maged2"	chrNC_000086.8	-	149597197	149597341	149597224	149597341	149595666	149595733	48	2,1,1,4	117,123,108,103	0,5,3,1	80,67,81,90	66	39	0.739234428923891	0.970076771856383	0.01,0.005,0.005,0.022	0.0,0.042,0.021,0.007	-0.007
49	"gene-Apex2"	"Apex2"	chrNC_000086.8	-	149370888	149371175	149370918	149371175	149370038	149370122	49	2,4,0,2	15,10,11,18	1,1,2,6	16,22,20,13	69	39	0.845495037282637	0.999219940423941	0.07,0.184,0.0,0.059	0.034,0.025,0.053,0.207	-0.002
50	"gene-Vcf2"	"Vcf2"	chrNC_000086.8	-	149241957	149242146	149242067	149242146	149203337	149203437	50	51,29,38,37	11,15,14,18	42,50,25,45	12,15,17,11	149	39	0.697678047249175	0.954215374658926	0.548,0.336,0.415,0.35	0.478,0.466,0.278,0.517	-0.022
51	"gene-Htr2c"	"Htr2c"	chrNC_000086.8	+	145952565	145952766	145952565	145952671	145976764	145980273	51	16,7,13,4	2,0,0,0	2,10,4,5	0,2,0,1	134	39	0.244511529498764	0.675377114728043	0.7,1.0,1.0,1.0	1.0,0.593,1.0,0.593	0.129
54	"gene-Acsl4"	"Acsl4"	chrNC_000086.8	-	141143378	141143432	141143382	141143432	141134374	141134904	54	0,1,0,0	7,16,27,12	0,0,0,0	5,7,2,5	43	39	0.543045899063024	0.857261849429205	0.0,0.054,0.0,0.0	0.0,0.0,0.0,0.0	0.013
55	"gene-Col4a6"	"Col4a6"	chrNC_000086.8	-	139952388	139952746	139952554	139952746	139951589	139951876	55	1,0,0,0	2,1,1,3	3,0,2,0	2,0,1,1	205	39	0.0811610127870053	0.463077174845102	0.087,0.0,0.0,0.0	0.222,NA,0.276,0.0	-0.144
57	"gene-Zcchc18"	"Zcchc18"	chrNC_000086.8	+	135893895	135894153	135893895	135894101	135894455	135894510	57	141,162,173,136	82,96,114,85	111,134,149,123	105,71,93,106	91	39	0.236448653886533	0.668702499200924	0.424,0.42,0.394,0.407	0.312,0.447,0.407,0.332	0.037
58	"gene-Zcchc18"	"Zcchc18"	chrNC_000086.8	+	135893925	135894281	135893925	135894101	135894455	135894510	58	159,188,185,109	82,96,114,85	131,121,148,126	105,71,93,106	219	39	0.0745024276689092	0.446306143563355	0.257,0.259,0.224,0.186	0.182,0.233,0.221,0.175	0.029
59	"gene-Zcchc18"	"Zcchc18"	chrNC_000086.8	+	135893895	135894153	135893895	135894101	135894679	135894819	59	88,97,91,58	0,1,1,0	60,66,91,66	3,0,0,1	91	39	0.626085617259807	0.910757603710629	1.0,0.977,0.975,1.0	0.896,1.0,1.0,0.966	0.022
61	"gene-Plp1"	"Plp1"	chrNC_000086.8	+	135732701	135732963	135732701	135732858	135734016	135734185	61	10,10,5,14	21,17,22,18	3,5,16,1	23,13,26,31	144	39	0.127848715678333	0.54041232266629	0.114,0.137,0.058,0.174	0.034,0.094,0.143,0.009	0.051
62	"gene-Tceal1"	"Tceal1"	chrNC_000086.8	+	135608730	135608841	135608730	135608837	135609531	135610622	62	2,7,5,0	63,52,69,48	3,4,2,1	56,37,46,40	43	39	0.999202115572178	0.999219940423941	0.028,0.109,0.062,0.0	0.046,0.089,0.038,0.022	0.001
63	"gene-Tceal3"	"Tceal3"	chrNC_000086.8	+	135493607	135493908	135493607	135493712	135494950	135494999	63	8,2,3,9	24,26,30,21	5,7,7,9	39,30,29,34	235	39	0.922357611723998	0.999219940423941	0.052,0.013,0.016,0.066	0.021,0.037,0.039,0.042	0.002
64	"gene-Gprasp2"	"Gprasp2"	chrNC_000086.8	+	134741141	134741257	134741141	134741218	134741367	134741439	64	19,10,8,14	97,103,108,116	10,9,22,11	63,100,96,116	78	39	0.639874324225097	0.92159147314904	0.089,0.046,0.036,0.057	0.074,0.043,0.103,0.045	-0.009
65	"gene-Gprasp2"	"Gprasp2"	chrNC_000086.8	+	134741367	134741443	134741367	134741439	134741601	134741673	65	2,1,1,0	101,165,143,134	0,0,1,0	93,121,122,131	43	39	0.226484223956532	0.657787450292502	0.018,0.005,0.006,0.0	0.0,0.0,0.007,0.0	0.005
68	"gene-Armcx2"	"Armcx2"	chrNC_000086.8	-	133708202	133708474	133708369	133708474	133708010	133708076	68	176,203,202,186	18,11,8,11	173,149,197,154	13,11,7,17	206	39	0.57172026748961	0.879032992113373	0.649,0.777,0.827,0.762	0.716,0.719,0.842,0.632	0.026
69	"gene-Armcx2"	"Armcx2"	chrNC_000086.8	-	133708351	133708474	133708369	133708474	133708202	133708262	69	5,7,3,6	102,100,107,128	3,2,8,4	93,92,123,104	57	39	0.616656525307827	0.904108403117826	0.032,0.046,0.019,0.031	0.022,0.015,0.043,0.026	0.006
70	"gene-Armcx6"	"Armcx6"	chrNC_000086.8	-	133651689	133652116	133652078	133652116	133649203	133650974	70	23,26,27,21	2,0,0,0	21,21,36,16	0,0,0,0	428	39	0.106348212171734	0.501554887098132	0.512,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.122
71	"gene-Armcx4"	"Armcx4"	chrNC_000086.8	+	133587896	133587980	133587896	133587974	133588765	133588843	71	9,3,14,8	70,55,60,45	5,2,4,13	37,50,43,48	45	39	0.630845722684337	0.914904100999394	0.1,0.045,0.168,0.134	0.105,0.034,0.075,0.19	0.011
72	"gene-Armcx4"	"Armcx4"	chrNC_000086.8	+	133588765	133588855	133588765	133588843	133589198	133589281	72	89,77,69,73	15,10,14,18	62,56,47,82	17,13,8,12	51	39	0.611745276069387	0.901343653690229	0.819,0.855,0.79,0.756	0.736,0.767,0.818,0.839	0.015
74	"gene-Drp2"	"Drp2"	chrNC_000086.8	+	133340668	133340870	133340668	133340825	133341083	133341169	74	73,70,78,61	0,4,1,3	92,74,72,67	5,2,4,2	84	39	0.252167289882305	0.683662958815304	1.0,0.89,0.973,0.904	0.895,0.945,0.893,0.94	0.024
75	"gene-Trmt2b"	"Trmt2b"	chrNC_000086.8	-	133139180	133139335	133139215	133139335	133138891	133138991	75	0,1,0,0	9,4,5,3	0,0,0,1	4,4,7,15	74	39	0.848730082706117	0.999219940423941	0.0,0.116,0.0,0.0	0.0,0.0,0.0,0.034	0.021
77	"gene-Klhl4"	"Klhl4"	chrNC_000086.8	+	113452698	113452885	113452698	113452867	113459049	113459274	77	4,5,8,4	9,1,6,14	3,2,4,2	8,6,7,4	57	39	0.321012997434598	0.72069355252406	0.233,0.774,0.477,0.164	0.204,0.186,0.281,0.255	0.18
78	"gene-Chm"	"Chm"	chrNC_000086.8	-	111973130	111974640	111974543	111974640	111962758	111962857	78	16,16,15,21	35,32,27,37	25,12,19,7	24,28,27,28	1452	39	0.827193572648881	0.999219940423941	0.012,0.013,0.015,0.015	0.027,0.011,0.019,0.007	-0.002
85	"gene-Gm33605"	"Gm33605"	chrNC_000086.8	-	104190848	104192187	104192108	104192187	104190547	104190667	85	16,27,6,14	0,1,0,0	16,17,26,16	0,0,0,0	1299	39	0.252213755573529	0.683662958815304	1.0,0.448,1.0,1.0	1.0,1.0,1.0,1.0	-0.138
86	"gene-Rlim"	"Rlim"	chrNC_000086.8	-	103023974	103024886	103024668	103024886	103022878	103022940	86	4,4,0,3	18,14,13,20	2,2,1,0	12,7,5,13	733	39	0.699490759818469	0.954381244960192	0.012,0.015,0.0,0.008	0.009,0.015,0.011,0.0	0.0
87	"gene-Rlim"	"Rlim"	chrNC_000086.8	-	103023974	103024886	103024678	103024886	103022878	103022940	87	5,5,5,3	30,28,17,21	2,2,1,1	12,27,5,18	743	39	0.13181324505705	0.545434117477447	0.009,0.009,0.015,0.007	0.009,0.004,0.01,0.003	0.004
88	"gene-Rlim"	"Rlim"	chrNC_000086.8	-	103024668	103024886	103024678	103024886	103022878	103022940	88	19,15,18,20	30,28,17,21	12,7,5,14	12,27,5,18	49	39	0.588766602481111	0.889325777174266	0.335,0.299,0.457,0.431	0.443,0.171,0.443,0.382	0.021
89	"gene-Ftx"	"Ftx"	chrNC_000086.8	-	102656628	102656801	102656649	102656801	102652909	102653022	89	2,9,10,10	5,1,1,0	10,9,9,9	1,1,2,0	60	39	0.999202115572178	0.999219940423941	0.206,0.854,0.867,1.0	0.867,0.854,0.745,1.0	-0.135
92	"gene-Rps4x"	"Rps4x"	chrNC_000086.8	-	101232508	101232929	101232903	101232929	101231899	101231977	92	29,24,20,26	781,648,586,647	17,16,15,24	694,577,702,726	434	39	0.0179829636984481	0.315331195377366	0.003,0.003,0.003,0.004	0.002,0.002,0.002,0.003	0.001
93	"gene-Pin4"	"Pin4"	chrNC_000086.8	+	101163074	101163336	101163074	101163170	101165273	101165347	93	0,3,0,0	96,55,69,95	1,0,1,1	84,77,74,63	205	39	0.458440685489606	0.805147733706423	0.0,0.01,0.0,0.0	0.002,0.0,0.003,0.003	0.001
98	"gene-Zmym3"	"Zmym3"	chrNC_000086.8	-	100453217	100453386	100453238	100453386	100452759	100452911	98	188,217,151,158	12,22,18,13	184,171,152,187	15,16,16,16	60	39	0.999202115572178	0.999219940423941	0.911,0.865,0.845,0.888	0.889,0.874,0.861,0.884	0.0
99	"gene-Zmym3"	"Zmym3"	chrNC_000086.8	-	100461878	100462558	100462400	100462558	100460892	100460936	99	639,603,603,612	11,8,4,12	434,478,541,545	12,12,7,6	561	39	0.335188311086576	0.725428833643616	0.802,0.84,0.913,0.78	0.715,0.735,0.843,0.863	0.045
100	"gene-Zmym3"	"Zmym3"	chrNC_000086.8	-	100463751	100463828	100463764	100463828	100461878	100462558	100	15,2,11,5	10,10,22,14	4,4,8,8	10,4,8,10	52	39	0.424209973275908	0.782201804381919	0.529,0.13,0.273,0.211	0.231,0.429,0.429,0.375	-0.08
103	"gene-Psmd10"	"Psmd10"	chrNC_000086.8	-	139852895	139853062	139852974	139853062	139849173	139850058	103	81,66,57,66	8,19,11,10	61,86,67,63	13,15,10,5	118	39	0.682952226357792	0.947535113096882	0.77,0.534,0.631,0.686	0.608,0.655,0.689,0.806	-0.034
104	"gene-Pdzd11"	"Pdzd11"	chrNC_000086.8	-	99669421	99669547	99669491	99669547	99668893	99668993	104	37,43,34,36	45,23,29,36	34,24,38,30	40,43,25,34	109	39	0.284110255497489	0.707701328356182	0.227,0.401,0.296,0.264	0.233,0.166,0.352,0.24	0.049
107	"gene-Eda"	"Eda"	chrNC_000086.8	+	99438624	99438755	99438624	99438749	99440510	99444366	107	3,4,2,4	1,3,4,1	1,1,0,4	3,2,1,12	45	39	0.0220709055143636	0.330527259837088	0.722,0.536,0.302,0.776	0.224,0.302,0.0,0.224	0.397
109	"gene-Gm30798"	"Gm30798"	chrNC_000086.8	+	98497778	98499824	98497778	98499712	98500399	98500509	109	0,0,0,2	0,0,1,0	0,0,0,0	0,1,0,0	151	39	NA	NA	NA,NA,0.0,1.0	NA,0.0,NA,NA	0.5
111	"gene-Zfx"	"Zfx"	chrNC_000086.8	-	93141888	93142458	93141912	93142458	93125430	93125574	111	21,12,13,9	0,1,0,1	8,12,3,17	0,0,0,0	63	39	0.151601573966069	0.564307188175027	1.0,0.881,1.0,0.848	1.0,1.0,1.0,1.0	-0.068
112	"gene-Zfx"	"Zfx"	chrNC_000086.8	-	93141888	93142458	93141912	93142458	93125755	93125905	112	54,41,40,50	1,0,1,0	30,35,16,41	0,0,0,0	63	39	0.167886251649679	0.590319035380395	0.971,1.0,0.961,1.0	1.0,1.0,1.0,1.0	-0.017
113	"gene-Zfx"	"Zfx"	chrNC_000086.8	-	93157771	93157869	93157801	93157869	93145896	93145986	113	0,0,2,0	32,20,15,31	0,0,0,1	5,11,19,11	69	39	0.999202115572178	0.999219940423941	0.0,0.0,0.07,0.0	0.0,0.0,0.0,0.049	0.005
115	"gene-Zfx"	"Zfx"	chrNC_000086.8	-	93165527	93165931	93165758	93165931	93157801	93157869	115	2,0,1,2	0,0,0,2	0,5,0,2	0,1,0,0	270	39	0.144485865815457	0.559419030605965	1.0,NA,1.0,0.126	NA,0.419,NA,1.0	-0.001
119	"gene-Ikbkg"	"Ikbkg"	chrNC_000086.8	+	73471367	73471508	73471367	73471480	73476410	73476612	119	0,0,0,0	1,3,0,1	0,0,0,2	8,2,0,0	67	39	0.999202115572178	0.999219940423941	0.0,0.0,NA,0.0	0.0,0.0,NA,1.0	-0.333
120	"gene-Dnase1l1"	"Dnase1l1"	chrNC_000086.8	-	73317383	73317632	73317548	73317632	73316823	73317297	120	5,7,4,4	0,0,0,0	9,5,5,3	0,0,0,1	204	39	0.288191803846664	0.710438009778007	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.364	0.159
121	"gene-Renbp"	"Renbp"	chrNC_000086.8	-	72973792	72973868	72973834	72973868	72973610	72973686	121	2,4,2,2	1,0,0,2	1,3,5,2	1,0,0,0	81	39	0.364070268024688	0.740400417924867	0.491,1.0,1.0,0.325	0.325,1.0,1.0,1.0	-0.127
123	"gene-Pnck"	"Pnck"	chrNC_000086.8	-	72700836	72701119	72701043	72701119	72700676	72700755	123	265,337,261,270	1,0,0,0	315,277,355,299	0,0,0,0	246	39	0.30292900753143	0.71581995764829	0.977,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
124	"gene-Pnck"	"Pnck"	chrNC_000086.8	-	72703272	72703460	72703332	72703460	72702293	72702425	124	16,22,17,24	0,0,0,0	19,17,26,13	0,0,0,1	99	39	0.231957045660804	0.665031036059321	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.837	0.041
125	"gene-Pnck"	"Pnck"	chrNC_000086.8	-	72703272	72703460	72703332	72703460	72702785	72702855	125	36,44,27,43	5,12,8,3	34,33,39,23	1,10,11,8	99	39	0.716871241546131	0.961423910961282	0.739,0.591,0.571,0.85	0.931,0.565,0.583,0.531	0.035
128	"gene-Xlr4b"	"Xlr4b"	chrNC_000086.8	+	72257927	72258087	72257927	72258063	72258379	72258426	128	0,0,4,1	0,0,1,0	1,0,2,0	1,0,0,0	63	39	0.30312351744711	0.71581995764829	NA,NA,0.712,1.0	0.382,NA,1.0,NA	0.165
143	"gene-Vma21"	"Vma21"	chrNC_000086.8	+	70860363	70860673	70860363	70860546	70863673	70863783	143	3,2,5,4	111,87,79,69	4,0,2,1	79,71,80,84	166	39	0.152251376831852	0.565056656283161	0.006,0.005,0.015,0.013	0.012,0.0,0.006,0.003	0.004
144	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599796	70599522	70599614	70601658	70601813	144	369,270,314,287	149,138,152,154	359,318,321,352	161,159,152,142	221	39	0.463480462539106	0.80959156580306	0.304,0.257,0.267,0.247	0.282,0.261,0.271,0.304	-0.011
145	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599843	70599522	70599614	70601658	70601813	145	221,143,186,157	149,138,152,154	208,180,176,203	161,159,152,142	268	39	0.562524707742455	0.871691677836052	0.178,0.131,0.151,0.129	0.158,0.141,0.144,0.172	-0.007
146	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599843	70599522	70599796	70601658	70601813	146	19,9,16,16	167,136,144,146	17,14,12,17	168,152,157,166	86	39	0.680194238176645	0.945839848891264	0.049,0.029,0.048,0.047	0.044,0.04,0.034,0.044	0.003
147	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599796	70599522	70599614	70601662	70601813	147	205,137,174,147	6,2,4,7	193,174,167,188	10,0,2,1	221	39	0.136890117625848	0.54872178645356	0.858,0.924,0.885,0.787	0.773,1.0,0.936,0.971	-0.057
148	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599843	70599522	70599614	70601662	70601813	148	208,137,176,147	6,2,4,7	195,169,167,190	10,0,2,1	268	39	0.138114512593528	0.549839765775183	0.835,0.909,0.865,0.753	0.739,1.0,0.924,0.965	-0.066
149	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599843	70599522	70599796	70601662	70601813	149	6,3,6,6	3,3,4,6	4,3,3,4	2,8,3,2	86	39	0.530629159809999	0.850937682943947	0.476,0.312,0.405,0.312	0.476,0.145,0.312,0.476	0.024
150	"gene-Hmgb3"	"Hmgb3"	chrNC_000086.8	+	70599522	70599796	70599522	70599614	70601726	70601813	150	203,134,171,146	1,1,2,2	193,166,164,188	5,4,7,0	221	39	0.219860524356371	0.649529333385761	0.973,0.959,0.938,0.928	0.872,0.88,0.805,1.0	0.06
